AnlagenschlÃ¼ssel;Ãœbertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;EnergietrÃ¤ger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;BundeslandkÃ¼rzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;FlurstÃ¼ck
E41081010000000000000000000176117;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.95;nein;;nicht regelbar;nein;null;15.09.2011;;;;SN;Leipzig;Holzhausen;04288;Richard-Springer-Weg;2;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005933100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.6;nein;;;nein;null;29.06.2012;;;;SN;Leipzig;;04279;Zwickauer Str.;59;;
E40770010000010000000005933100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.56;nein;;;nein;null;29.06.2012;;;;SN;Leipzig;;04279;Zwickauer Str.;59;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005924400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;26.06.2012;;;;SN;Leipzig;;04315;Elisabethstr.;4;;
E40770010000010000000005924400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;26.06.2012;;;;SN;Leipzig;;04315;Elisabethstr.;4;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000494500002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.3;nein;;;nein;null;06.04.2004;;;;SN;Leipzig;;04155;Stallbaumstr.;5;;
E40770010000010000000000494500002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.27;nein;;;nein;null;06.04.2004;;;;SN;Leipzig;;04155;Stallbaumstr.;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004537400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.3;nein;;;nein;null;30.06.2010;;;;SN;Leipzig;;04107;Shakespearestr.;52;;
E40770010000010000000004537400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.32;nein;;;nein;null;30.06.2010;;;;SN;Leipzig;;04107;Shakespearestr.;52;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000003191200002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.5;nein;;;nein;null;09.06.2010;;;;SN;Leipzig;;04249;Iltispfad;16;;
E40770010000010000000003191200002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.525;nein;;;nein;null;09.06.2010;;;;SN;Leipzig;;04249;Iltispfad;16;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000181661;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.7;nein;;nicht regelbar;nein;null;30.12.2011;;;;SN;Leipzig;Baalsdorf;04316;Zum Schwinderplan;34;;
E41081010000000000000000000181661;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.68;nein;;nicht regelbar;nein;null;30.12.2011;;;;SN;Leipzig;Baalsdorf;04316;Zum Schwinderplan;34;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000197380;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.8;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;30.08.2012;;;;SN;Leipzig;Mölkau;04316;Engelsdorfer Str.;25;;
E41081010000000000000000000197380;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.75;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;30.08.2012;;;;SN;Leipzig;Mölkau;04316;Engelsdorfer Str.;25;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000191314;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.6;nein;;70 % Begrenzung;nein;null;31.03.2012;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Wachberg;3;;
E41081010000000000000000000191314;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.59;nein;;70 % Begrenzung;nein;null;31.03.2012;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Wachberg;3;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000154143;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.0;nein;;nicht regelbar;nein;null;27.04.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Berggartenweg;15;;
E41081010000000000000000000154143;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.95;nein;;nicht regelbar;nein;null;27.04.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Berggartenweg;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004839600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;30.11.2010;;;;SN;Leipzig;;04249;Nimrodstr.;60a;;
E40770010000010000000004839600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.62;nein;;;nein;null;30.11.2010;;;;SN;Leipzig;;04249;Nimrodstr.;60a;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000197950;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.3;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;26.09.2012;;;;SN;Leipzig;Baalsdorf;04316;Kurt-Hänselmann-Weg;7;;
E41081010000000000000000000197950;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.28;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;26.09.2012;;;;SN;Leipzig;Baalsdorf;04316;Kurt-Hänselmann-Weg;7;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000155362;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.5;nein;;nicht regelbar;nein;null;08.06.2010;;;;SN;Leipzig;Engelsdorf;04319;Topasstr.;6;;
E41081010000000000000000000155362;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.52;nein;;nicht regelbar;nein;null;08.06.2010;;;;SN;Leipzig;Engelsdorf;04319;Topasstr.;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004532300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.9;nein;;;nein;null;30.06.2010;;;;SN;Leipzig;;04277;Windscheidstr.;41a;;
E40770010000010000000004532300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.923;nein;;;nein;null;30.06.2010;;;;SN;Leipzig;;04277;Windscheidstr.;41a;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004533600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.8;nein;;;nein;null;24.06.2010;;;;SN;Leipzig;;04289;Österreicher Weg;24;;
E40770010000010000000004533600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.82;nein;;;nein;null;24.06.2010;;;;SN;Leipzig;;04289;Österreicher Weg;24;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000177082;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.2;nein;;nicht regelbar;nein;null;05.09.2011;;;;SN;Leipzig;Holzhausen;04288;Geranienweg;24;;
E41081010000000000000000000177082;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.15;nein;;nicht regelbar;nein;null;05.09.2011;;;;SN;Leipzig;Holzhausen;04288;Geranienweg;24;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005855800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.8;nein;;;nein;null;29.03.2012;;;;SN;Leipzig;;04277;Hänselweg;22;;
E40770010000010000000005855800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.85;nein;;;nein;null;29.03.2012;;;;SN;Leipzig;;04277;Hänselweg;22;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005918300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;14.06.2012;;;;SN;Leipzig;;04317;Ranstädter Steinweg;15;;
E40770010000010000000005918300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;14.06.2012;;;;SN;Leipzig;;04317;Ranstädter Steinweg;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005917200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04315;Lukasstr.;12;;
E40770010000010000000005917200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;19.06.2012;;;;SN;Leipzig;;04315;Lukasstr.;12;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005640100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.0;nein;;;nein;null;30.12.2011;;;;SN;Leipzig;;04349;Hainburger Weg;31;;
E40770010000010000000005640100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.05;nein;;;nein;null;30.12.2011;;;;SN;Leipzig;;04349;Hainburger Weg;31;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004137100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.0;nein;;;nein;null;11.11.2009;;;;SN;Leipzig;;04289;Roseggerstr.;9a;;
E40770010000010000000004137100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.05;nein;;;nein;null;11.11.2009;;;;SN;Leipzig;;04289;Roseggerstr.;9a;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002747700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.0;nein;;;nein;null;24.06.2008;;;;SN;Leipzig;;04207;Trattendorfer Weg;6;;
E40770010000010000000002747700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.98;nein;;;nein;null;24.06.2008;;;;SN;Leipzig;;04207;Trattendorfer Weg;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000007877;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;;nicht regelbar;nein;null;10.09.2001;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Grüner Bogen;5;;
E41081010000000000000000000007877;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.04;nein;;nicht regelbar;nein;null;10.09.2001;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Grüner Bogen;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000182832;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.2;nein;;nicht regelbar;nein;null;18.11.2011;;;;SN;Leipzig;Mölkau;04316;Karlstr.;64;;
E41081010000000000000000000182832;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.25;nein;;nicht regelbar;nein;null;18.11.2011;;;;SN;Leipzig;Mölkau;04316;Karlstr.;64;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005205400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.1;nein;;;nein;null;26.07.2011;;;;SN;Leipzig;;04159;Wolffstsr.;6;;
E40770010000010000000005205400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.06;nein;;;nein;null;26.07.2011;;;;SN;Leipzig;;04159;Wolffstsr.;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005308300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.6;nein;;;nein;null;29.09.2011;;;;SN;Leipzig;;04249;Seumestr.;44;;
E40770010000010000000005308300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.64;nein;;;nein;null;29.09.2011;;;;SN;Leipzig;;04249;Seumestr.;44;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005342800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.8;nein;;;nein;null;21.10.2011;;;;SN;Leipzig;;04357;Lermontowstr.;12a;;
E40770010000010000000005342800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.84;nein;;;nein;null;21.10.2011;;;;SN;Leipzig;;04357;Lermontowstr.;12a;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001471900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.6;nein;;;nein;null;28.12.2005;;;;SN;Leipzig;;04207;Lausner Weg;51;;
E40770010000010000000001471900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.63;nein;;;nein;null;28.12.2005;;;;SN;Leipzig;;04207;Lausner Weg;51;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005457700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;29.12.2011;;;;SN;Leipzig;;04329;Sommerfelder Weg;110;;
E40770010000010000000005457700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.59;nein;;;nein;null;29.12.2011;;;;SN;Leipzig;;04329;Sommerfelder Weg;110;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005664200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10.3;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;28.03.2012;;;;SN;Leipzig;;04229;Creuziger Str.;11;;
E40770010000010000000005664200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10.32;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;28.03.2012;;;;SN;Leipzig;;04229;Creuziger Str.;11;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;Fehler;;;;;;;;;;;;;;;;;;;
E41081010000000000000000000006930;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Wasser;NS;82.0;nein;;nicht regelbar;nein;null;01.02.2007;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Elstermühlweg;1;;
E41081010000000000000000000006930;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Wasserkraft;NS;82;nein;;nicht regelbar;nein;null;01.02.2007;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Elstermühlweg;1;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000126646;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.1;nein;;nicht regelbar;nein;null;26.05.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Am Gundorfer Teich;17;;
E41081010000000000000000000126646;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.14;nein;;nicht regelbar;nein;null;26.05.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Am Gundorfer Teich;17;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000134776;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;30.5;ja;;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;
E41081010000000000000000000134776;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;30.48;ja;;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005517000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.1;nein;;;nein;null;23.12.2011;;;;SN;Leipzig;;04249;Anton-Zickmantel-Str.;20;;
E40770010000010000000005517000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.12;nein;;;nein;null;23.12.2011;;;;SN;Leipzig;;04249;Anton-Zickmantel-Str.;20;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005516700002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.1;nein;;;nein;null;21.12.2011;;;;SN;Leipzig;;04179;Gustav-Esche-Str.;1;;
E40770010000010000000005516700002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.12;nein;;;nein;null;21.12.2011;;;;SN;Leipzig;;04179;Gustav-Esche-Str.;1;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005436400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.7;nein;;;nein;null;16.12.2011;;;;SN;Leipzig;;04229;Windorfer Str.;106;;
E40770010000010000000005436400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.66;nein;;;nein;null;16.12.2011;;;;SN;Leipzig;;04229;Windorfer Str.;106;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002663800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;0.8;nein;;;nein;null;03.06.2004;;;;SN;Leipzig;;04105;Pfaffendorfer Str.;2;;
E40770010000010000000002663800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;0.75;nein;;;nein;null;03.06.2004;;;;SN;Leipzig;;04105;Pfaffendorfer Str.;2;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000006065300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;11.2;nein;;;nein;null;30.10.2012;;;;SN;Leipzig;;04107;Braustr.;24;;
E40770010000010000000006065300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;11.18;nein;;;nein;null;30.10.2012;;;;SN;Leipzig;;04107;Braustr.;24;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000163493;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.3;nein;;nicht regelbar;nein;null;08.11.2010;;;;SN;Leipzig;Engelsdorf;04319;Adolf-Damaschke-Str.;5;;
E41081010000000000000000000163493;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.28;nein;;nicht regelbar;nein;null;08.11.2010;;;;SN;Leipzig;Engelsdorf;04319;Adolf-Damaschke-Str.;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000191568;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.3;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;20.03.2012;;;;SN;Leipzig;Wiederitzsch;04158;Stentzlerstr.;81;;
E41081010000000000000000000191568;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.34;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;20.03.2012;;;;SN;Leipzig;Wiederitzsch;04158;Stentzlerstr.;81;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000003191200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.5;nein;;;nein;null;16.10.2008;;;;SN;Leipzig;;04249;Iltispfad;16;;
E40770010000010000000003191200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.51;nein;;;nein;null;16.10.2008;;;;SN;Leipzig;;04249;Iltispfad;16;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;Fehler;;;;;;;;;;;;;;;;;;;
E41081010000000000000000000009967;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Wind;MS;850.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;07.06.2006;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Rehbacher Str.;946;;
E41081010000000000000000000009967;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Windenergie;MS;850;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;07.06.2006;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Rehbacher Str.;946;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000165186;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;29.6;nein;;nicht regelbar;nein;null;20.12.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;30;;
E41081010000000000000000000165186;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;29.64;nein;;nicht regelbar;nein;null;20.12.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;30;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000199267;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.6;nein;;70 % Begrenzung;nein;null;19.10.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;47;;
E41081010000000000000000000199267;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.65;nein;;70 % Begrenzung;nein;null;19.10.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;47;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000133067;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;;nicht regelbar;nein;null;10.12.2008;;;;SN;Leipzig;Holzhausen;04288;Baumschulenweg;17;;
E41081010000000000000000000133067;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;;nicht regelbar;nein;null;10.12.2008;;;;SN;Leipzig;Holzhausen;04288;Baumschulenweg;17;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005100400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.0;nein;;;nein;null;07.06.2011;;;;SN;Leipzig;;04277;Am Lindenhof;8;;
E40770010000010000000005100400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.95;nein;;;nein;null;07.06.2011;;;;SN;Leipzig;;04277;Am Lindenhof;8;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000190083;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.9;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;26.03.2012;;;;SN;Leipzig;Wiederitzsch;04158;Auschwitzer Str.;11;;
E41081010000000000000000000190083;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.92;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;26.03.2012;;;;SN;Leipzig;Wiederitzsch;04158;Auschwitzer Str.;11;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000149634;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;12.2;nein;;nicht regelbar;nein;null;26.05.2010;;;;SN;Leipzig;Lindenthal;04158;Kantor-Hase-Str.;6;;
E41081010000000000000000000149634;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;12.15;nein;;nicht regelbar;nein;null;26.05.2010;;;;SN;Leipzig;Lindenthal;04158;Kantor-Hase-Str.;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000138008;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;;nicht regelbar;nein;null;03.07.2009;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;3;;
E41081010000000000000000000138008;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;;nicht regelbar;nein;null;03.07.2009;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;3;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000138261;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;;nicht regelbar;nein;null;16.06.2009;;;;SN;Leipzig;Holzhausen;04288;August-Bebel-Siedlung;57;;
E41081010000000000000000000138261;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;;nicht regelbar;nein;null;16.06.2009;;;;SN;Leipzig;Holzhausen;04288;August-Bebel-Siedlung;57;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000162676;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.6;nein;;nicht regelbar;nein;null;30.04.2011;;;;SN;Leipzig;Lindenthal;04158;Triftsiedlung;39;;
E41081010000000000000000000162676;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.55;nein;;nicht regelbar;nein;null;30.04.2011;;;;SN;Leipzig;Lindenthal;04158;Triftsiedlung;39;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
